,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
1752,1752,5726,18459,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,florida georgia line,pop,2014,-1
1753,1753,5726,35807,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,randy houser,country,2008,-1
1754,1754,5726,54780,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,helen merrill,jazz,1955,-1
1755,1755,5726,54988,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,stan getz,jazz,1957,-1
1756,1756,5726,55159,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,tony bennett,jazz,1959,-1
1757,1757,5726,55220,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,count basie,jazz,1959,-1
1758,1758,5726,57959,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,rosemary clooney,jazz,1982,-1
1759,1759,5726,75029,anything goes,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,anything goes,guns n' roses,rock,1987,-1
1760,1760,5729,13886,dirt,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,dirt,phish,pop,2000,-1
1761,1761,5729,76018,dirt,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,dirt,alice in chains,rock,1992,-1
1762,1762,5730,945,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,neil sedaka,pop,1960,-1
1763,1763,5730,1634,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,the lettermen,pop,1962,-1
1764,1764,5730,11357,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,timi yuro,pop,1992,-1
1765,1765,5730,34103,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,lyle lovett,country,2003,-1
1766,1766,5730,55720,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,judy garland,jazz,1964,-1
1767,1767,5730,59889,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,brian hughes,jazz,1999,-1
1768,1768,5730,60119,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,chris standring,jazz,2000,-1
1769,1769,5730,61049,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,madeleine peyroux,jazz,2006,-1
1770,1770,5730,62029,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,peter appleyard,jazz,2012,-1
1771,1771,5730,62942,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,gregory porter,jazz,2017,-1
1772,1772,5730,62980,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,tesseract,jazz,2018,-1
1773,1773,5730,67182,smile,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smile,groundation,reggae,2004,-1
1774,1774,5732,38030,smoke,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smoke,a thousand horses,country,2015,-1
1775,1775,5732,58890,smoke,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smoke,ohio players,jazz,1991,-1
1776,1776,5732,68328,smoke,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,smoke,inner circle,reggae,2010,-1
1777,1777,6298,38030,smoke,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,smoke,a thousand horses,country,2015,-1
1778,1778,6298,58890,smoke,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,smoke,ohio players,jazz,1991,-1
1779,1779,6298,68328,smoke,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,smoke,inner circle,reggae,2010,-1
1780,1780,5737,41276,every night,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,every night,fats domino,blues,1963,-1
1781,1781,5737,71752,every night,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,every night,paul mccartney,rock,1970,-1
1782,1782,5737,79008,every night,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,every night,imagine dragons,rock,2012,-1
1783,1783,5743,1871,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,frankie valli & the four seasons,pop,1963,-1
1784,1784,5743,9075,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,madonna,pop,1984,-1
1785,1785,5743,9323,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,oingo boingo,pop,1985,-1
1786,1786,5743,11627,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,shakespears sister,pop,1992,-1
1787,1787,5743,15723,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,sugarland,pop,2006,-1
1788,1788,5743,16929,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,miley cyrus,pop,2010,-1
1789,1789,5743,17879,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,florida georgia line,pop,2012,-1
1790,1790,5743,18662,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,kygo,pop,2015,-1
1791,1791,5743,19886,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,post malone,pop,2018,-1
1792,1792,5743,20652,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,charlie rich,country,1958,-1
1793,1793,5743,34915,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,little big town,country,2005,-1
1794,1794,5743,55942,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,astrud gilberto,jazz,1966,-1
1795,1795,5743,57998,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,rufus,jazz,1982,-1
1796,1796,5743,60042,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,club 1600,jazz,2000,-1
1797,1797,5743,72572,stay,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,stay,david bowie,rock,1976,-1
1798,1798,5752,67895,headphones,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,headphones,dirty heads,reggae,2008,-1
1799,1799,5753,37448,hands on you,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,hands on you,florida georgia line,country,2013,-1
1800,1800,5753,39180,hands on you,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2013,hands on you,ashley monroe,country,2018,-1
1801,1801,5763,36891,party people,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2012,party people,florida georgia line,country,2012,-1
1802,1802,5763,81786,party people,florida georgia line,"country , music , urban cowboy , honky tonk , contemporary country",2012,party people,timbaland & magoo,hip hop,2015,-1
1803,1803,5766,26804,old flame,rascal flatts,"country , music",2013,old flame,alabama,country,1980,-1
1804,1804,5770,26879,she and i,toby keith,"country , music",2013,she and i,alabama,country,1980,-1
1805,1805,5775,75325,kickstart my heart,rascal flatts,"country , music",2014,kickstart my heart,mötley crüe,rock,1989,-1
1806,1806,5776,37590,if i die tomorrow,florida georgia line,"country , music",2014,if i die tomorrow,florida georgia line,country,2014,-1
1807,1807,5776,78490,if i die tomorrow,florida georgia line,"country , music",2014,if i die tomorrow,mötley crüe,rock,2009,-1
1808,1808,5780,18219,afraid,aaron lewis,"country , music",2014,afraid,the neighbourhood,pop,2013,-1
1809,1809,5780,76678,afraid,aaron lewis,"country , music",2014,afraid,mötley crüe,rock,1997,-1
1810,1810,5782,4186,without you,clare bowen & sam palladio,"country , music",2014,without you,badfinger,pop,1970,-1
1811,1811,5782,4577,without you,clare bowen & sam palladio,"country , music",2014,without you,harry nilsson,pop,1971,-1
1812,1812,5782,6716,without you,clare bowen & sam palladio,"country , music",2014,without you,heart,pop,1977,-1
1813,1813,5782,11907,without you,clare bowen & sam palladio,"country , music",2014,without you,mariah carey,pop,1993,-1
1814,1814,5782,16715,without you,clare bowen & sam palladio,"country , music",2014,without you,breaking benjamin,pop,2009,-1
1815,1815,5782,24625,without you,clare bowen & sam palladio,"country , music",2014,without you,the doobie brothers,country,1973,-1
1816,1816,5782,36280,without you,clare bowen & sam palladio,"country , music",2014,without you,keith urban,country,2010,-1
1817,1817,5782,41484,without you,clare bowen & sam palladio,"country , music",2014,without you,manfred mann,blues,1964,-1
1818,1818,5782,45192,without you,clare bowen & sam palladio,"country , music",2014,without you,the marshall tucker band,blues,1980,-1
1819,1819,5782,53855,without you,clare bowen & sam palladio,"country , music",2014,without you,anderson east,blues,2018,-1
1820,1820,5782,74158,without you,clare bowen & sam palladio,"country , music",2014,without you,david bowie,rock,1983,-1
1821,1821,5782,75394,without you,clare bowen & sam palladio,"country , music",2014,without you,mötley crüe,rock,1989,-1
1822,1822,5782,75844,without you,clare bowen & sam palladio,"country , music",2014,without you,air supply,rock,1991,-1
1823,1823,5782,78817,without you,clare bowen & sam palladio,"country , music",2014,without you,ashes remain,rock,2011,-1
1824,1824,5888,4186,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,badfinger,pop,1970,-1
1825,1825,5888,4577,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,harry nilsson,pop,1971,-1
1826,1826,5888,6716,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,heart,pop,1977,-1
1827,1827,5888,11907,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,mariah carey,pop,1993,-1
1828,1828,5888,16715,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,breaking benjamin,pop,2009,-1
1829,1829,5888,24625,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,the doobie brothers,country,1973,-1
1830,1830,5888,36280,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,keith urban,country,2010,-1
1831,1831,5888,41484,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,manfred mann,blues,1964,-1
1832,1832,5888,45192,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,the marshall tucker band,blues,1980,-1
1833,1833,5888,53855,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,anderson east,blues,2018,-1
1834,1834,5888,74158,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,david bowie,rock,1983,-1
1835,1835,5888,75394,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,mötley crüe,rock,1989,-1
1836,1836,5888,75844,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,air supply,rock,1991,-1
1837,1837,5888,78817,without you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,without you,ashes remain,rock,2011,-1
1838,1838,6095,4186,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,badfinger,pop,1970,-1
1839,1839,6095,4577,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,harry nilsson,pop,1971,-1
1840,1840,6095,6716,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,heart,pop,1977,-1
1841,1841,6095,11907,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,mariah carey,pop,1993,-1
1842,1842,6095,16715,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,breaking benjamin,pop,2009,-1
1843,1843,6095,24625,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,the doobie brothers,country,1973,-1
1844,1844,6095,36280,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,keith urban,country,2010,-1
1845,1845,6095,41484,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,manfred mann,blues,1964,-1
1846,1846,6095,45192,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,the marshall tucker band,blues,1980,-1
1847,1847,6095,53855,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,anderson east,blues,2018,-1
1848,1848,6095,74158,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,david bowie,rock,1983,-1
1849,1849,6095,75394,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,mötley crüe,rock,1989,-1
1850,1850,6095,75844,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,air supply,rock,1991,-1
1851,1851,6095,78817,without you,lana del rey,"alternative , music , rock , adult alternative",2012,without you,ashes remain,rock,2011,-1
1852,1852,5784,74236,looks that kill,lauren jenkins,"country , music",2014,looks that kill,mötley crüe,rock,1983,-1
1853,1853,5785,72733,live wire,the cadillac three,"country , music",2014,live wire,ac/dc,rock,1976,-1
1854,1854,5789,75361,time for change,darius rucker,"country , music",2014,time for change,mötley crüe,rock,1989,-1
1855,1855,5792,11053,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,the psychedelic furs,pop,1991,-1
1856,1856,5792,17113,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,jason derulo,pop,2010,-1
1857,1857,5792,36866,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,dierks bentley,country,2012,-1
1858,1858,5792,50562,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,queens of the stone age,blues,2005,-1
1859,1859,5792,78762,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,mayday parade,rock,2010,-1
1860,1860,5792,80290,in my head,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,in my head,bedroom,rock,2017,-1
1861,1861,5794,13637,what if,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,what if,creed,pop,1999,-1
1862,1862,5794,15285,what if,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,what if,coldplay,pop,2005,-1
1863,1863,5795,72703,love hangover,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,love hangover,diana ross,rock,1976,-1
1864,1864,5797,14839,fallen,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,fallen,mýa,pop,2003,-1
1865,1865,5797,35129,fallen,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,fallen,casey donahew,country,2006,-1
1866,1866,5798,12840,blind,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,blind,face to face,pop,1996,-1
1867,1867,5798,59904,blind,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,blind,swans,jazz,1999,-1
1868,1868,5798,75097,blind,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,blind,talking heads,rock,1988,-1
1869,1869,5798,76286,blind,jason derulo,"pop , music , r&b / soul,rock,hip-hop / rap , rap , contemporary r&b , dance",2010,blind,korn,rock,1994,-1
1870,1870,5808,17728,fall,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,fall,justin bieber,pop,2012,-1
1871,1871,5808,19520,fall,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,fall,davido,pop,2017,-1
1872,1872,5808,35432,fall,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,fall,clay walker,country,2007,-1
1873,1873,5808,62054,fall,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,fall,swing republic,jazz,2012,-1
1874,1874,5812,9539,one love,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,one love,eddie money,pop,1986,-1
1875,1875,5812,26595,one love,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,one love,andy gibb,country,1980,-1
1876,1876,5813,19920,be alright,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,be alright,dean lewis,pop,2018,-1
1877,1877,5814,14927,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,yellowcard,pop,2003,-1
1878,1878,5814,15064,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,josh groban,pop,2004,-1
1879,1879,5814,61255,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,marcus johnson,jazz,2007,-1
1880,1880,5814,69634,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,foresta,reggae,2016,-1
1881,1881,5814,76361,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,elton john,rock,1995,-1
1882,1882,5814,78268,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,the bravery,rock,2007,-1
1883,1883,5814,78367,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,staind,rock,2008,-1
1884,1884,5814,78560,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,skillet,rock,2009,-1
1885,1885,5814,79145,believe,justin bieber,"pop , music , dance , vocal , teen pop , rock",2012,believe,hollywood undead,rock,2012,-1
1886,1886,5819,1814,santa claus is coming to town,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,santa claus is coming to town,the crystals,pop,1963,-1
1887,1887,5819,28553,santa claus is coming to town,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,santa claus is coming to town,george strait,country,1986,-1
1888,1888,5819,49809,santa claus is coming to town,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,santa claus is coming to town,ella fitzgerald,blues,2002,-1
1889,1889,5819,61958,santa claus is coming to town,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,santa claus is coming to town,kenny g,jazz,2012,-1
1890,1890,5824,67854,all i want is you,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,all i want is you,michael franti & spearhead,reggae,2008,-1
1891,1891,5841,26051,baby,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,baby,firefall,country,1978,-1
1892,1892,5842,939,somebody to love,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,somebody to love,bobby darin,pop,1960,-1
1893,1893,5842,13293,somebody to love,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,somebody to love,george michael,pop,1998,-1
1894,1894,5842,17065,somebody to love,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,somebody to love,justin bieber,pop,2010,-1
1895,1895,5842,72637,somebody to love,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,somebody to love,queen,rock,1976,-1
1896,1896,5843,17150,stuck in the moment,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,stuck in the moment,justin bieber,pop,2010,-1
1897,1897,5847,17168,overboard,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,overboard,justin bieber,pop,2010,-1
1898,1898,5849,82023,up,justin bieber,"pop , music , teen pop , rock , dance , r&b / soul , contemporary r&b",2010,up,desiigner,hip hop,2017,-1
1899,1899,5856,17685,good time,carly rae jepsen & owl city,"pop , music , rock , vocal , dance , teen pop , world",2012,good time,owl city,pop,2012,-1
1900,1900,5876,47319,one time,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,one time,the subdudes,blues,1989,-1
1901,1901,5876,59409,one time,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,one time,king crimson,jazz,1995,-1
1902,1902,5882,509,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,buddy holly,pop,1958,-1
1903,1903,5882,40961,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,jerry butler,blues,1961,-1
1904,1904,5882,45571,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,z.z. hill,blues,1981,-1
1905,1905,5882,65201,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,eek-a-mouse,reggae,1991,-1
1906,1906,5882,70374,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,elvis presley,rock,1956,-1
1907,1907,5882,81784,love me,justin bieber,"pop , music , dance , teen pop , r&b / soul , contemporary r&b , rock",2009,love me,timbaland & magoo,hip hop,2015,-1
1908,1908,5884,36241,put you in a song,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,put you in a song,keith urban,country,2010,-1
1909,1909,5886,36237,all for you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,all for you,keith urban,country,2010,-1
1910,1910,5886,58167,all for you,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,all for you,shankar,jazz,1984,-1
1911,1911,5887,8753,long hot summer,keith urban,"country , music , honky tonk , pop , pop/rock , contemporary country , rock",2011,long hot summer,the style council,pop,1983,-1
1912,1912,5915,28743,somebody like you,keith urban,"country , music , honky tonk , contemporary country",2008,somebody like you,38 special,country,1986,-1
1913,1913,5927,15740,maneater,nelly furtado,"pop , music , rock , vocal , adult alternative , singer/songwriter , contemporary singer/songwriter",2010,maneater,nelly furtado,pop,2006,-1
1914,1914,5934,11200,stars,nelly furtado,"pop , music , rock , vocal , adult alternative , singer/songwriter , contemporary singer/songwriter",2010,stars,simply red,pop,1991,-1
1915,1915,5934,16651,stars,nelly furtado,"pop , music , rock , vocal , adult alternative , singer/songwriter , contemporary singer/songwriter",2010,stars,the xx,pop,2009,-1
1916,1916,5934,80004,stars,nelly furtado,"pop , music , rock , vocal , adult alternative , singer/songwriter , contemporary singer/songwriter",2010,stars,skillet,rock,2016,-1
1917,1917,5946,78830,courageous,olivia newton-john & melinda schneider,"singer/songwriter , music , rock , christian & gospel , ccm , vocal , pop , adult contemporary",2011,courageous,casting crowns,rock,2011,-1
1918,1918,5958,37365,compass,lady antebellum,"country , music",2014,compass,lady antebellum,country,2013,-1
1919,1919,5960,25870,friday night,eric paslay,"country , music",2014,friday night,dennis wilson,country,1977,-1
1920,1920,5965,17939,wasting all these tears,cassadee pope,"country , music",2014,wasting all these tears,cassadee pope,pop,2013,-1
1921,1921,5979,64427,reality,kenny chesney,"country , music , honky tonk , contemporary country",2010,reality,john holt,reggae,1983,-1
1922,1922,5987,71495,everyday people,reba mcentire & carole king,"country , music , honky tonk , contemporary country",2007,everyday people,sly & the family stone,rock,1969,-1
1923,1923,5998,14795,gravedigger,willie nelson,"country , music , rock , traditional country , contemporary country , outlaw country , pop , pop/rock , honky tonk , singer/songwriter",2008,gravedigger,dave matthews,pop,2003,-1
1924,1924,6009,17290,monster,lady gaga,"pop , music",2014,monster,paramore,pop,2011,-1
1925,1925,6009,48841,monster,lady gaga,"pop , music",2014,monster,the brian jonestown massacre,blues,1996,-1
1926,1926,6009,78498,monster,lady gaga,"pop , music",2014,monster,skillet,rock,2009,-1
1927,1927,6009,80383,monster,lady gaga,"pop , music",2014,monster,starset,rock,2017,-1
1928,1928,6016,16423,lovegame,lady gaga,"pop , music",2014,lovegame,lady gaga,pop,2008,-1
1929,1929,6018,16432,poker face,lady gaga,"pop , music",2014,poker face,lady gaga,pop,2008,-1
1930,1930,6021,16342,the fame,lady gaga,"pop , music",2014,the fame,lady gaga,pop,2008,-1
1931,1931,6022,26362,money honey,lady gaga,"pop , music",2014,money honey,38 special,country,1979,-1
1932,1932,6031,17271,marry the night,lady gaga,"pop , music , rock , dance",2014,marry the night,lady gaga,pop,2011,-1
1933,1933,6034,17536,judas,lady gaga,"pop , music , rock , dance",2014,judas,lady gaga,pop,2011,-1
1934,1934,6034,51583,judas,lady gaga,"pop , music , rock , dance",2014,judas,cage the elephant,blues,2009,-1
1935,1935,6039,15992,bad kids,lady gaga,"pop , music , rock , dance",2014,bad kids,black lips,pop,2007,-1
1936,1936,6044,17396,the edge of glory,lady gaga,"pop , music , rock , dance",2014,the edge of glory,lady gaga,pop,2011,-1
1937,1937,6046,1057,venus,lady gaga,"pop , music , dance , rock",2013,venus,sam cooke,pop,1960,-1
1938,1938,6056,82072,dope,lady gaga,"pop , music , dance , rock",2013,dope,t.i.,hip hop,2017,-1
1939,1939,6057,74166,gypsy,lady gaga,"pop , music , dance , rock",2013,gypsy,dio,rock,1983,-1
1940,1940,6058,18066,applause,lady gaga,"pop , music , dance , rock",2013,applause,lady gaga,pop,2013,-1
1941,1941,6074,58147,freak,lana del rey,"alternative , music , rock , adult alternative",2015,freak,swans,jazz,1983,-1
1942,1942,6077,43283,religion,lana del rey,"alternative , music , rock , adult alternative",2015,religion,ten years after,blues,1972,-1
1943,1943,6083,49975,born to die,lana del rey,"alternative , music , rock , adult alternative",2012,born to die,grand funk railroad,blues,2003,-1
1944,1944,6083,76577,born to die,lana del rey,"alternative , music , rock , adult alternative",2012,born to die,choking victim,rock,1996,-1
1945,1945,6136,49975,born to die,lana del rey,"alternative , music , pop , pop/rock , rock , adult alternative",2012,born to die,grand funk railroad,blues,2003,-1
1946,1946,6136,76577,born to die,lana del rey,"alternative , music , pop , pop/rock , rock , adult alternative",2012,born to die,choking victim,rock,1996,-1
1947,1947,6090,12059,radio,lana del rey,"alternative , music , rock , adult alternative",2012,radio,rancid,pop,1994,-1
1948,1948,6090,54149,radio,lana del rey,"alternative , music , rock , adult alternative",2012,radio,ty segall,blues,2019,-1
1949,1949,6092,17574,million dollar man,lana del rey,"alternative , music , rock , adult alternative",2012,million dollar man,lana del rey,pop,2012,-1
1950,1950,6097,8030,lucky ones,lana del rey,"alternative , music , rock , adult alternative",2012,lucky ones,loverboy,pop,1981,-1
1951,1951,6098,18847,ride,lana del rey,"alternative , music , rock , adult alternative",2012,ride,twenty one pilots,pop,2015,-1
1952,1952,6102,125,blue velvet,lana del rey,"alternative , music , rock , adult alternative",2012,blue velvet,bobby vinton,pop,1954,-1
1953,1953,6105,5150,bel air,lana del rey,"alternative , music , rock , adult alternative",2012,bel air,can,pop,1973,-1
1954,1954,6119,61642,victory,danny elfman,"soundtrack , music",2014,victory,gramatik,jazz,2010,-1
1955,1955,6125,69910,west coast,lana del rey,"alternative , music , rock , adult alternative",2014,west coast,dirty heads,reggae,2017,-1
1956,1956,6131,20819,the other woman,lana del rey,"alternative , music , rock , adult alternative",2014,the other woman,jean shepard,country,1959,-1
1957,1957,6131,23041,the other woman,lana del rey,"alternative , music , rock , adult alternative",2014,the other woman,loretta lynn,country,1968,-1
1958,1958,6131,40655,the other woman,lana del rey,"alternative , music , rock , adult alternative",2014,the other woman,nina simone,blues,1959,-1
1959,1959,6132,18366,black beauty,lana del rey,"alternative , music , rock , adult alternative",2014,black beauty,lana del rey,pop,2014,-1
1960,1960,6141,17982,take back the night,justin timberlake,"pop , music",2013,take back the night,tryhardninja,pop,2013,-1
1961,1961,6145,48671,love somebody,maroon 5,"pop , music",2013,love somebody,the subdudes,blues,1996,-1
1962,1962,6161,52332,love is blindness,jack white,"soundtrack , music , classical , soundtrack",2013,love is blindness,jack white,blues,2012,-1
1963,1963,6161,59415,love is blindness,jack white,"soundtrack , music , classical , soundtrack",2013,love is blindness,cassandra wilson,jazz,1995,-1
